air_store_id,visit_date,reserve_visitors,hpg_store_id
air_04cae7c1bc9b2a0b,2017-03-15,3,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-03-16,9,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-03-17,13,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-03-18,23,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-03-19,19,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-03-20,7,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-03-21,13,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-03-22,9,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-03-24,34,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-03-25,37,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-03-26,6,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-03-27,7,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-03-28,6,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-03-29,6,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-03-31,25,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-01,36,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-02,2,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-03,19,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-05,4,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-07,29,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-08,23,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-11,29,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-12,3,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-14,51,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-15,15,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-16,4,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-17,2,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-18,1,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-19,14,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-20,5,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-21,14,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-22,16,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-23,11,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-25,10,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-04-26,2,hpg_1803b7bed3a5927e
air_04cae7c1bc9b2a0b,2017-05-20,5,hpg_1803b7bed3a5927e
air_066f0221b8a4d533,2016-10-28,11,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-10-29,15,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-11-03,11,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-11-04,12,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-11-09,3,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-11-11,10,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-11-12,6,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-11-14,5,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-11-17,2,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-11-18,2,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-11-19,10,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-11-22,8,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-11-26,20,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-11-29,13,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-11-30,11,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-12-01,8,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-12-02,7,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-12-03,11,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-12-09,18,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-12-10,13,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-12-13,4,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-12-15,6,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-12-16,14,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-12-17,24,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-12-20,3,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-12-26,11,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-12-27,10,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-12-28,19,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2016-12-30,12,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-01-03,8,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-01-04,7,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-01-06,9,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-01-11,5,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-01-14,7,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-01-20,19,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-01-21,6,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-01-27,10,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-01-28,9,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-01-31,4,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-02-06,3,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-02-09,10,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-02-10,2,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-02-17,7,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-02-18,4,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-03-10,9,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-03-13,8,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-03-16,2,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-03-17,21,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-03-24,6,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-03-31,10,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-04-01,19,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-04-06,8,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-04-07,6,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-04-12,2,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-04-27,5,hpg_2777ed87df2eef7a
air_066f0221b8a4d533,2017-04-28,11,hpg_2777ed87df2eef7a
air_06f95ac5c33aca10,2017-01-11,8,
air_06f95ac5c33aca10,2017-01-12,5,
air_06f95ac5c33aca10,2017-01-27,18,
air_082908692355165e,2016-02-05,2,hpg_b8715d0ac52b1763
air_082908692355165e,2016-02-08,3,hpg_b8715d0ac52b1763
air_082908692355165e,2016-02-12,5,hpg_b8715d0ac52b1763
air_082908692355165e,2016-02-15,2,hpg_b8715d0ac52b1763
air_082908692355165e,2016-02-18,2,hpg_b8715d0ac52b1763
air_082908692355165e,2016-02-19,3,hpg_b8715d0ac52b1763
air_082908692355165e,2016-02-23,2,hpg_b8715d0ac52b1763
air_082908692355165e,2016-02-24,15,hpg_b8715d0ac52b1763
air_082908692355165e,2016-02-26,6,hpg_b8715d0ac52b1763
air_082908692355165e,2016-02-27,2,hpg_b8715d0ac52b1763
air_082908692355165e,2016-02-29,10,hpg_b8715d0ac52b1763
air_082908692355165e,2016-03-01,25,hpg_b8715d0ac52b1763
air_082908692355165e,2016-03-09,4,hpg_b8715d0ac52b1763
air_082908692355165e,2016-03-11,6,hpg_b8715d0ac52b1763
air_082908692355165e,2016-03-13,12,hpg_b8715d0ac52b1763
air_082908692355165e,2016-03-14,2,hpg_b8715d0ac52b1763
air_082908692355165e,2016-03-15,6,hpg_b8715d0ac52b1763
air_082908692355165e,2016-03-16,2,hpg_b8715d0ac52b1763
air_082908692355165e,2016-03-17,7,hpg_b8715d0ac52b1763
air_082908692355165e,2016-03-18,7,hpg_b8715d0ac52b1763
air_082908692355165e,2016-03-21,9,hpg_b8715d0ac52b1763
air_082908692355165e,2016-03-23,8,hpg_b8715d0ac52b1763
air_082908692355165e,2016-04-07,2,hpg_b8715d0ac52b1763
air_082908692355165e,2016-04-08,10,hpg_b8715d0ac52b1763
air_082908692355165e,2016-04-11,4,hpg_b8715d0ac52b1763
air_082908692355165e,2016-04-15,2,hpg_b8715d0ac52b1763
air_082908692355165e,2016-04-16,2,hpg_b8715d0ac52b1763
air_082908692355165e,2016-04-18,2,hpg_b8715d0ac52b1763
air_082908692355165e,2016-04-19,12,hpg_b8715d0ac52b1763
air_082908692355165e,2016-04-20,7,hpg_b8715d0ac52b1763
air_082908692355165e,2016-04-21,11,hpg_b8715d0ac52b1763
air_082908692355165e,2016-04-22,5,hpg_b8715d0ac52b1763
air_082908692355165e,2016-05-03,5,hpg_b8715d0ac52b1763
air_082908692355165e,2016-05-10,2,hpg_b8715d0ac52b1763
air_082908692355165e,2016-10-30,4,hpg_b8715d0ac52b1763
air_082908692355165e,2016-12-28,29,hpg_b8715d0ac52b1763
air_082908692355165e,2017-02-08,2,hpg_b8715d0ac52b1763
air_082908692355165e,2017-02-10,3,hpg_b8715d0ac52b1763
air_082908692355165e,2017-04-21,12,hpg_b8715d0ac52b1763
air_082908692355165e,2017-04-22,2,hpg_b8715d0ac52b1763
air_082908692355165e,2017-04-24,6,hpg_b8715d0ac52b1763
air_082908692355165e,2017-04-26,14,hpg_b8715d0ac52b1763
air_084d98859256acf0,2016-11-10,8,
air_0867f7bebad6a649,2016-10-27,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-10-28,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-10-29,3,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-10-30,14,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-10-31,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-02,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-03,6,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-04,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-05,40,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-06,3,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-08,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-09,9,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-10,3,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-11,7,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-13,20,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-16,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-17,8,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-18,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-19,21,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-20,31,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-21,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-22,6,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-23,10,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-24,4,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-25,24,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-26,44,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-29,3,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-11-30,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-02,4,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-03,50,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-06,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-08,5,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-10,13,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-11,3,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-12,3,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-13,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-14,12,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-16,50,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-17,33,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-18,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-19,15,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-20,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-21,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-22,9,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-23,27,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-24,16,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-25,7,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-27,13,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-28,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-30,6,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2016-12-31,4,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-02,5,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-03,14,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-06,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-07,18,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-08,3,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-09,5,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-10,8,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-12,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-13,3,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-14,6,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-15,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-16,3,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-18,3,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-19,22,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-20,4,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-21,17,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-23,5,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-25,3,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-27,6,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-28,43,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-01-31,4,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-02-01,4,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-02-02,1,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-02-04,8,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-02-07,4,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-02-08,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-02-10,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-02-11,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-02-12,11,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-02-13,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-02-14,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-02-17,24,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-02-18,41,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-02-19,5,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-02-20,4,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-02-22,12,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-02-23,6,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-02-24,5,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-02-25,41,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-02-28,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-01,3,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-04,4,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-05,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-06,32,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-07,19,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-09,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-10,6,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-11,72,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-12,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-13,3,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-14,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-17,11,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-18,38,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-19,12,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-20,4,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-22,27,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-23,16,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-24,38,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-25,6,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-26,14,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-27,8,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-28,35,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-29,4,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-30,31,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-03-31,41,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-04-02,17,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-04-03,6,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-04-04,18,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-04-06,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-04-08,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-04-10,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-04-12,11,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-04-13,6,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-04-14,28,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-04-15,49,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-04-16,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-04-18,4,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-04-20,2,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-04-21,23,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-04-22,34,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-04-23,17,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-04-28,19,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-04-29,18,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-05-06,37,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-05-21,25,hpg_caf1082b9f445c7b
air_0867f7bebad6a649,2017-05-28,48,hpg_caf1082b9f445c7b
air_08cb3c4ee6cd6a22,2016-10-28,9,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-10-29,25,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-10-30,7,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-10-31,20,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-02,22,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-03,5,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-05,12,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-06,3,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-07,4,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-10,9,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-11,9,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-12,14,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-13,4,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-15,2,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-16,8,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-17,4,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-18,4,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-19,5,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-20,21,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-21,4,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-22,11,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-23,11,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-24,2,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-25,12,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-26,22,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-28,2,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-29,2,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-11-30,2,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-02,15,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-03,13,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-04,19,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-05,2,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-07,2,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-09,17,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-10,20,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-11,3,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-12,13,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-13,8,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-14,7,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-15,2,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-16,22,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-17,22,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-18,21,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-19,4,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-21,22,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-22,26,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-23,16,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-24,7,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-25,10,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-26,14,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-27,21,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-28,22,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-29,18,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-30,20,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2016-12-31,20,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-01,28,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-02,39,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-03,13,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-05,6,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-07,5,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-08,25,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-09,14,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-10,3,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-11,2,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-12,22,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-13,20,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-14,21,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-15,4,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-16,2,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-17,9,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-18,14,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-19,3,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-20,8,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-21,18,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-22,5,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-23,3,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-24,4,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-25,4,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-26,5,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-27,2,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-28,19,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-29,2,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-30,5,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-01-31,17,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-02-03,9,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-02-04,22,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-02-05,2,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-02-06,13,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-02-08,5,hpg_dc639640420bde5f
air_08cb3c4ee6cd6a22,2017-02-09,12,hpg_dc639640420bde5f
