air_store_id,min_visitors,mean_visitors,median_visitors,max_visitors,count_observations,air_genre_name,air_area_name,latitude,longitude
air_4254c3fc3ad078bd,1,5.4,2.5,19,10,Other,Tōkyō-to Bunkyō-ku Kasuga,35.7080677,139.752167
air_42c9aa6d617c5057,22,40.52777778,38,70,36,Italian/French,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_42d41eb58cad170e,3,17.47619048,16,50,42,Yakiniku/Korean food,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_43b65e4b05bff2d3,6,15.95238095,14.5,32,42,Dining bar,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_43d577e0c9460e64,8,24.97916667,21,51,48,Creative cuisine,Hyōgo-ken Nishinomiya-shi Rokutanjichō,34.7375965,135.3415643
air_4433ab8e9999915f,4,16.05555556,15,36,36,Izakaya,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_4481a87c1d7c9896,4,15.65,15,66,40,Dining bar,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_452100f5305dde64,1,6.742857143,6,13,35,Cafe/Sweets,Fukuoka-ken Kitakyūshū-shi Konyamachi,33.8810679,130.881838
air_45326ebb8dc72cfb,8,18.04878049,17,50,41,Cafe/Sweets,Hyōgo-ken Nishinomiya-shi Rokutanjichō,34.7375965,135.3415643
air_4570f52104fe0982,1,6.101694915,5,20,59,Izakaya,Tōkyō-to Kōtō-ku Kameido,35.6995366,139.8265727
air_4579cb0669fd411b,2,20.56097561,18,67,41,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_457efe8c3a30ea17,1,5.571428571,4,18,56,Creative cuisine,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_464a62de0d57be1e,5,19.53658537,18,45,41,Cafe/Sweets,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_465bddfed3353b23,3,25.5,21,62,40,Dining bar,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_47070be6093f123e,12,39.975,34,201,40,Japanese food,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_472b19e3b5bffa41,2,8.25,7,19,32,Japanese food,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_473cf23b9e7c0a37,1,2,2,3,2,Japanese food,Fukuoka-ken Fukuoka-shi Momochi,33.5819411,130.3484363
air_473f98b212d37b4a,2,22.35714286,20,68,14,Dining bar,Tōkyō-to Tachikawa-shi Izumichō,35.7140142,139.4078431
air_47beaffd3806c979,5,20.81818182,21,30,33,Western food,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_483eba479dc9910d,2,31,31,60,2,Italian/French,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_48e9fc98b62495a7,1,15.53448276,13,85,58,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_48f4da6223571da4,4,21.51219512,19,46,41,Italian/French,Tōkyō-to Tachikawa-shi Izumichō,35.7140142,139.4078431
air_48ffd31594bc3263,1,1.666666667,1,11,18,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_49211568cab5fdee,3,11.36585366,12,27,41,Bar/Cocktail,Tōkyō-to Shibuya-ku Dōgenzaka,35.6593968,139.6964402
air_4974785f48853db9,1,5.464285714,4.5,13,28,Japanese food,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_4b251b9f8373f1ae,10,23.63636364,25,43,33,Other,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_4b380b4db9d37883,4,23.04878049,19,94,41,Dining bar,Fukuoka-ken Fukuoka-shi Tenjin,33.5902074,130.3976602
air_4b55d8aea1d2b395,2,31.69230769,34,50,13,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_4b9085d0d46a6211,9,33.57142857,34,56,35,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_4beac252540f865e,2,18.34615385,15,45,26,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_4c2ed28f3f19ca52,1,13.08823529,11.5,37,34,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_4c665a2bfff0da3b,1,2.531914894,2,8,47,Bar/Cocktail,Tōkyō-to Minato-ku Roppongi,35.6641222,139.729426
air_4c727b55acdee495,4,13.825,12.5,28,40,Creative cuisine,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_4cab15ad29c0ffbc,1,13.31578947,12,38,57,Dining bar,Ōsaka-fu Ōsaka-shi Nakanochō,34.7012792,135.5280905
air_4cab91146e3d1897,6,12.57894737,13,20,19,Izakaya,Tōkyō-to Shinagawa-ku Higashigotanda,35.6265683,139.7258581
air_4cca5666eaf5c709,6,23.62686567,21,76,67,Izakaya,Tōkyō-to Kōtō-ku Kameido,35.6995366,139.8265727
air_4ce7b17062a1bf73,1,5.290909091,5,24,55,Italian/French,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_4d21676ed11f0bac,2,31.61538462,29,70,39,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_4d71826793c09b22,13,20.18181818,20,44,66,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_4d90a22572fa1ec9,2,13.45454545,14,46,11,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_4de6d887a7b1c1fc,1,6,3,27,15,Izakaya,Ōsaka-fu Ōsaka-shi Nanbasennichimae,34.6647437,135.5034436
air_4dea8d17f6f59c56,1,12.4,9,49,40,Cafe/Sweets,Tōkyō-to Shinjuku-ku Nishishinjuku,35.6921398,139.6854735
air_4e1c38f68f435596,21,34.825,35,50,40,Italian/French,Tōkyō-to Ōta-ku Kamiikedai,35.602201,139.6976891
air_4f762e840b3996e1,1,14.46875,13,41,64,Bar/Cocktail,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_4feeb8600f131e43,22,55.5,56,83,36,Izakaya,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_500641aca4cf673c,1,1.5,1.5,2,2,Cafe/Sweets,Tōkyō-to Koganei-shi Honchō,35.6994733,139.5029916
air_506fe758114df773,1,12.54545455,9,79,44,Italian/French,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_51281cd059d7b89b,1,7.375,6.5,18,24,Izakaya,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397
air_51319e7acf0438cf,1,13.68421053,14,38,57,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283
air_52a08ef3efdb4bb0,1,15.38461538,3,59,13,Bar/Cocktail,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_52e2a1fd42bc917a,6,10.77777778,11,17,36,Yakiniku/Korean food,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_536043fcf1a4f8a4,9,29.58208955,29,56,67,Bar/Cocktail,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_539d693f7317c62d,2,13.4,14,27,10,Japanese food,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_546b353cbea4a45b,2,15.68421053,16,26,57,Izakaya,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_5485912b44f976de,1,7.230769231,6.5,22,26,Izakaya,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_54d6c25d33f5260e,5,37.703125,39,65,64,Izakaya,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283
air_54ed43163b7596c4,4,13.71428571,12.5,30,56,Izakaya,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_55390f784018349a,1,33.41666667,35,58,12,Cafe/Sweets,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_55c3627912b9c849,1,7.378787879,6,18,66,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_55e11c33d4758131,2,14.47619048,13,48,42,Japanese food,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_56cd12f31a0afc04,8,20.07317073,20,37,41,Italian/French,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_56cebcbd6906e04c,1,19.65714286,16,99,35,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_56ea46c14b2dd967,5,30.05263158,30,46,38,Cafe/Sweets,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_57013002b912772b,1,5.7,4.5,14,40,Dining bar,Tōkyō-to Machida-shi Morino,35.546631,139.4386186
air_573ecdf81b157d22,6,23.90566038,24,39,53,Japanese food,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_57c9eea1a2b66e65,6,13.48717949,12,32,39,Western food,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_57ed725a1930a5b9,1,9.98245614,9,31,57,Cafe/Sweets,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_5878b6f2a9da12c1,1,7.757575758,8,17,33,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_59cc9b2b209c6331,33,33,33,33,1,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_5a9a6cbeeb434c08,1,15.18918919,14,33,37,Izakaya,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_5acc13d655a6e8b2,1,4.4,3,12,10,Izakaya,Tōkyō-to Katsushika-ku Tateishi,35.7435748,139.8471797
air_5afb1cca48ceaa19,2,31.9,22.5,93,10,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7248234,139.7159634
air_5b6d18c470bbfaf9,3,15.86363636,13,50,66,Cafe/Sweets,Tōkyō-to Bunkyō-ku Kasuga,35.7080677,139.752167
air_5b704df317ed1962,1,4.466666667,2,35,30,Dining bar,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_5bd22f9cc1426a90,1,15.27272727,15,30,33,Dining bar,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_5c65468938c07fa5,1,13.703125,13,37,64,Other,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_5c7489c9ec755e2d,1,28.29166667,22.5,82,24,Bar/Cocktail,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_5c817ef28f236bdf,3,25.48529412,23,63,68,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_5cb030b9f0b91537,1,8.837837838,8,21,37,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_5cfc537125d97f16,1,5,5,16,33,Bar/Cocktail,Tōkyō-to Toshima-ku Higashiikebukuro,35.7262319,139.7232404
air_5d7c744c3a2ef624,1,12.72972973,13,37,37,Izakaya,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_5d945ade487cdf4d,1,10.19354839,8,39,62,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_5dea8a7a5bf5eb71,10,29.51219512,28,76,41,Cafe/Sweets,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_5e339a1f364cdb00,1,9.432432432,8,35,37,Other,Tōkyō-to Shibuya-ku Higashi,35.6532174,139.7110363
air_5e34c6fe6fabd10e,9,18.31578947,17.5,38,38,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6427447,139.6413873
air_5e70fe82f9e4fab6,1,9.71875,9,24,64,Yakiniku/Korean food,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_5e939e005bd34633,1,16.03125,14.5,48,32,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_5ed3198e4a5eed0f,2,16,16,30,2,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_5f3a3ef4cba110a4,3,28.0877193,29,78,57,Izakaya,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_5f6fa1b897fe80d5,28,28,28,28,1,Izakaya,Shizuoka-ken Shizuoka-shi Ōtemachi,34.9751398,138.3832429
air_5fbda8e9302f7c13,7,20.16666667,17,37,36,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283
air_602ca92c0db34f8f,15,21.66666667,21.5,27,6,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_609050e4e4f79ae1,2,20.16666667,19,40,42,Japanese food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_60a7057184ec7ec7,6,23.20895522,20,68,67,Izakaya,Fukuoka-ken Fukuoka-shi Torikai,33.5756863,130.3699764
air_60aa54ecbc602348,1,4.102040816,3,11,49,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_6108821ffafa9b72,11,21.12820513,20,40,39,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_614e2f7e76dff854,1,4.375,3,14,24,Izakaya,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437
air_61668cc2b0778898,1,5.323529412,6,10,34,Bar/Cocktail,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_61b8d37c33617f21,5,25.57142857,23.5,52,42,Izakaya,Fukuoka-ken Kitakyūshū-shi None,33.8664649,130.7649232
air_61de73b097513f58,2,7.80952381,7,23,63,Bar/Cocktail,Tōkyō-to Toshima-ku Nishiikebukuro,35.7322863,139.710247
air_622375b4815cf5cb,2,17.75438596,13,59,57,Izakaya,Fukuoka-ken Kitakyūshū-shi None,33.8664649,130.7649232
air_627cabe2fe53f33f,2,10.05714286,9,27,35,Yakiniku/Korean food,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_629d9935273c82ae,2,14.48780488,13,35,41,Izakaya,Shizuoka-ken Shizuoka-shi Ōtemachi,34.9751398,138.3832429
air_629edf21ea38ac2d,3,14.94285714,10,67,35,Dining bar,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_632ba66e1f75aa28,1,9.031746032,8,28,63,Italian/French,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_638c35eb25e53eea,4,17.95588235,17,43,68,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_63a750d8b4b6a976,1,19.15384615,20,39,13,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_63a88d81295195ed,1,18.83050847,14,63,59,Izakaya,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_63b13c56b7201bd9,2,15.60655738,12,58,61,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5869938,130.3948938
air_63e28ee0b0c955a7,1,2.37037037,2,8,27,Japanese food,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_640cf4835f0d9ba3,2,14.16666667,13.5,33,66,Izakaya,Tōkyō-to Ōta-ku Kamata,35.5612568,139.7160511
air_6411203a47b5ec77,1,7.289473684,6.5,18,38,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_645cb18b33f938cf,1,10.77419355,10,31,31,Italian/French,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_646b93e336f0dded,1,8.827586207,5,78,29,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_64a5d5c1381837af,13,30.97368421,31,49,38,Creative cuisine,Tōkyō-to Nakano-ku Nakano,35.7073985,139.6638354
air_64d4491ad8cdb1c6,1,7.603448276,7,28,58,Dining bar,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_650f9b9de0c5542c,2,2,2,2,1,Italian/French,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_657a0748462f85de,1,3.181818182,2,11,11,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_65e294f1ae6df9c3,4,16.40350877,15,34,57,Other,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_6607fe3671242ce3,8,23,20,54,42,Izakaya,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_670a0c1c4108bcea,2,19.46428571,19.5,34,56,Okonomiyaki/Monja/Teppanyaki,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_671b4bea84dafb67,7,24.16666667,25,49,66,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_673acd9fa5e0dd78,1,6.833333333,6,16,54,Japanese food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_67483104fa38ef6c,14,27.76923077,27,45,39,Cafe/Sweets,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127
air_675aa35cba456fd1,12,37.74137931,37,59,58,Izakaya,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_67f87c159d9e2ee2,9,27.55263158,24.5,68,38,Japanese food,Fukuoka-ken Fukuoka-shi Momochi,33.5819411,130.3484363
air_68147db09287bf74,,,,,,Dining bar,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_681b0c56328dd2af,4,26.21875,24,64,64,Italian/French,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_681f96e6a6595f82,1,36,46,51,4,Italian/French,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_68301bcb11e2f389,5,23.32307692,23,46,65,Izakaya,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_683371d9baabf410,12,23.5,22,39,8,Japanese food,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_6836438b543ba698,2,17.25,13.5,72,40,Dining bar,Fukuoka-ken Fukuoka-shi Takatori,33.5808273,130.3507639
air_6873982b9e19c7ad,1,5.307692308,5,15,39,Cafe/Sweets,Hokkaidō Katō-gun Motomachi,42.9941431,143.1979595
air_68c1de82037d87e6,2,4.5,4.5,7,2,Japanese food,Fukuoka-ken Yame-shi Motomachi,33.2119674,130.5579082
air_68cc910e7b307b09,2,8.21875,8,16,32,Japanese food,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_68d075113f368946,3,16.16216216,13,56,37,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555
air_6902e4ec305b3d08,10,36.58333333,37.5,83,36,Cafe/Sweets,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_694571ea13fb9e0e,7,25.74358974,28,35,39,Okonomiyaki/Monja/Teppanyaki,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_6a15e4eae523189d,9,16.82857143,16,28,35,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_6b15edd1b4fbb96a,3,23.10447761,20,71,67,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397
air_6b2268863b14a2af,2,19.09756098,19,34,41,Italian/French,Tōkyō-to Tachikawa-shi Izumichō,35.7140142,139.4078431
air_6b65745d432fd77f,5,13.18181818,12,22,11,International cuisine,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_6b7678aae65d2d59,1,4.448275862,4,21,29,Dining bar,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_6b942d5ebbc759c2,3,12.33333333,12,28,27,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_6b9fa44a9cf504a1,2,5.880952381,4,20,42,Italian/French,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_6c1128955c58b690,2,18.2,8,53,5,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_6c91a28278a16f64,1,6.975609756,6,20,41,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_6c952e3c6e590945,3,12.3,12,27,60,Yakiniku/Korean food,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_6ca1d941c8199a67,1,17.28947368,16.5,33,38,Izakaya,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_6cbe54f0aa30b615,1,9.435483871,8,24,62,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_6ced51c24fb54262,1,6.029411765,5.5,17,34,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_6d64dba2edd4fc0c,,,,,,Dining bar,Tōkyō-to Adachi-ku Chūōhonchō,35.7756644,139.8044788
air_6d65542aa43b598b,9,25.125,25.5,43,16,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397
air_6d65dd11d96e00fb,1,1.4,1,3,5,Cafe/Sweets,Hokkaidō Katō-gun Motomachi,42.9941431,143.1979595
air_6e06824d0934dd81,13,23.71428571,23,45,7,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_6e3fd96320d24324,1,8.518518519,6,34,54,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127
air_6e64fb5821402cd2,2,10.52380952,8,32,21,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_6ff5fca957798daa,1,6.685714286,6,20,35,Okonomiyaki/Monja/Teppanyaki,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_707d4b6328f2c2df,4,23.44776119,23,65,67,Dining bar,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_709262d948dd0b6e,2,2,2,2,1,Bar/Cocktail,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_70e9e8cd55879414,1,4.591836735,3,20,49,Bar/Cocktail,Tōkyō-to Shibuya-ku Dōgenzaka,35.6593968,139.6964402
air_70f834596eb99fee,7,18.02564103,17,43,39,Cafe/Sweets,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_710d6537cb7623df,2,23.5,23,56,40,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_712dd258f7f91b4b,2,9.071428571,7,20,14,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_71903025d39a4571,3,12.13235294,11,37,68,Cafe/Sweets,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_722297e7f26db91d,1,8.038461538,6.5,23,52,Italian/French,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_728ff578acc6ac6e,2,6.259259259,5,18,27,Bar/Cocktail,Tōkyō-to Shinjuku-ku Nishishinjuku,35.6921398,139.6854735
air_72f5146cf0c49beb,2,9.675675676,10,23,37,Izakaya,Ōsaka-fu Ōsaka-shi Shinmachi,34.6762311,135.4860587
air_735bcbe1763d6e98,1,7.588235294,4,22,17,Bar/Cocktail,Tōkyō-to Minato-ku Roppongi,35.6641222,139.729426
air_73f316e6a18d8aa9,7,7,7,7,1,Italian/French,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_7420042ff75f9aca,8,27.30769231,30,42,13,Okonomiyaki/Monja/Teppanyaki,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_746211c0b532e8aa,2,29.05,22.5,105,40,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555
air_747f375eb3900e1e,1,7.617647059,6.5,20,34,Cafe/Sweets,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437
air_74cf22153214064c,1,10.57142857,13,20,7,Cafe/Sweets,Hyōgo-ken Takarazuka-shi Tōyōchō,34.7997673,135.3600729
air_7514d90009613cd6,2,25.88461538,18,136,26,Karaoke/Party,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_754ae581ad80cc9f,2,10.75675676,8,32,37,Izakaya,Niigata-ken Niigata-shi Teraohigashi,37.8742227,138.9719402
air_75864c80d2fb334a,2,7.243902439,6,27,41,Okonomiyaki/Monja/Teppanyaki,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_75bd5d1b6dc6670d,3,11.31578947,11,22,38,Japanese food,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_764f71040a413d4d,17,38.3255814,37,84,43,Asian,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_77488fa378cf98c3,2,8.015151515,7.5,17,66,Other,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_77dfc83450cbc89c,2,23.34375,23,53,64,Izakaya,Tōkyō-to Minato-ku Akasaka,35.6749184,139.736775
air_7831b00996701c0f,1,11.09803922,10,37,51,Izakaya,Hokkaidō Sapporo-shi Kotoni 2 Jō,43.0744699,141.3008887
air_789103bf53b8096b,27,42.6,43,56,5,Izakaya,Tōkyō-to Ōta-ku Kamiikedai,35.602201,139.6976891
air_789466e488705c93,2,13.72,6,68,25,Izakaya,Fukuoka-ken Kurume-shi Jōnanmachi,33.3192865,130.5083735
air_78df4dc6a7e83e41,6,13.46341463,13,29,41,Cafe/Sweets,Tōkyō-to Kita-ku Ōjihonchō,35.7528042,139.7334805
air_79afb3f52b4d062c,1,3.407407407,3,10,54,Bar/Cocktail,Ōsaka-fu Neyagawa-shi Honmachi,34.7660929,135.6280998
air_79f528087f49df06,1,13.96551724,4,58,29,Western food,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_7a81bd7fadcbf3d8,1,5.105263158,4,13,38,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_7a946aada80376a4,5,20.29411765,17.5,68,68,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_7bacc4d36fb094c9,1,4.192307692,4,9,26,Japanese food,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_7bc6ca04d7b0f3b8,9,22.67391304,21,44,46,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_7bda6048a4a78837,15,29.125,27,52,40,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_7c7774c66fb237f7,1,7.215384615,6,16,65,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_7cc17a324ae5c7dc,1,9.125,7,34,24,Italian/French,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_7cf5a02c0e01b647,2,18.63636364,16,41,66,Izakaya,Hyōgo-ken Kōbe-shi Motomachidōri,34.6882414,135.1872537
air_7d65049f9d275c0d,1,5.612903226,4,22,31,Izakaya,Tōkyō-to Toshima-ku Mejiro,35.7253002,139.6961875
air_7dacea2f22afccfb,1,26.28125,27.5,56,32,Dining bar,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_7db266904cb0d72a,2,12.55,11,25,40,Japanese food,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
